#/global/homes/j/joeschm/st_research/NSTXU_discharges/139047/NSTXU139047.iterdb
#rhot VROT
5.141877999999999727e-01 4.052331999999999971e+04
5.144374999999999920e-01 4.049248999999999796e+04
5.146872999999999587e-01 4.046168000000000029e+04
5.149369999999999781e-01 4.043088999999999942e+04
5.151867999999999448e-01 4.040011000000000058e+04
5.154364999999999641e-01 4.036933999999999651e+04
5.156863000000000419e-01 4.033858999999999651e+04
5.159359999999999502e-01 4.030784999999999854e+04
5.161858000000000279e-01 4.027712999999999738e+04
5.164355000000000473e-01 4.024641999999999825e+04
5.166853000000000140e-01 4.021572000000000116e+04
5.169350000000000334e-01 4.018502999999999884e+04
5.171848000000000001e-01 4.015436000000000058e+04
5.174345000000000194e-01 4.012369999999999709e+04
5.176842999999999861e-01 4.009305000000000291e+04
5.179340999999999529e-01 4.006241999999999825e+04
5.181837999999999722e-01 4.003179000000000087e+04
5.184336000000000499e-01 4.000118000000000029e+04
5.186832999999999583e-01 3.997056999999999971e+04
5.189331000000000360e-01 3.993998000000000320e+04
5.191828000000000554e-01 3.990940000000000146e+04
5.194326000000000221e-01 3.987883000000000175e+04
5.196823000000000414e-01 3.984826999999999680e+04
5.199321000000000081e-01 3.981773000000000320e+04
5.201818000000000275e-01 3.978719000000000233e+04
5.204315999999999942e-01 3.975666000000000349e+04
5.206813000000000136e-01 3.972613999999999942e+04
5.209310999999999803e-01 3.969563999999999942e+04
5.211807999999999996e-01 3.966513999999999942e+04
5.214305999999999663e-01 3.963465000000000146e+04
5.216802999999999857e-01 3.960418000000000029e+04
5.219300999999999524e-01 3.957370999999999913e+04
5.221797999999999718e-01 3.954326000000000204e+04
5.224296000000000495e-01 3.951280999999999767e+04
5.226792999999999578e-01 3.948237000000000262e+04
5.229291000000000356e-01 3.945194999999999709e+04
5.231788000000000549e-01 3.942152999999999884e+04
5.234286000000000216e-01 3.939112000000000262e+04
5.236783000000000410e-01 3.936072000000000116e+04
5.239281000000000077e-01 3.933033999999999651e+04
5.241778000000000270e-01 3.929995999999999913e+04
5.244275999999999938e-01 3.926958999999999651e+04
5.246773000000000131e-01 3.923922000000000116e+04
5.249270999999999798e-01 3.920887000000000262e+04
5.251767999999999992e-01 3.917852999999999884e+04
5.254265999999999659e-01 3.914819000000000233e+04
5.256762999999999852e-01 3.911787000000000262e+04
5.259260999999999520e-01 3.908755999999999767e+04
5.261757999999999713e-01 3.905725000000000000e+04
5.264256000000000491e-01 3.902695999999999913e+04
5.266752999999999574e-01 3.899669000000000233e+04
5.269251000000000351e-01 3.896641999999999825e+04
5.271748000000000545e-01 3.893616999999999825e+04
5.274246000000000212e-01 3.890593000000000029e+04
5.276743000000000405e-01 3.887570999999999913e+04
5.279241000000000072e-01 3.884550000000000000e+04
5.281738000000000266e-01 3.881530000000000291e+04
5.284235999999999933e-01 3.878512000000000262e+04
5.286733000000000127e-01 3.875495999999999913e+04
5.289230999999999794e-01 3.872480999999999767e+04
5.291727999999999987e-01 3.869468000000000029e+04
5.294225999999999654e-01 3.866456999999999971e+04
5.296722999999999848e-01 3.863448000000000320e+04
5.299220999999999515e-01 3.860441000000000349e+04
5.301717999999999709e-01 3.857436000000000058e+04
5.304216000000000486e-01 3.854433000000000175e+04
5.306712999999999569e-01 3.851431999999999971e+04
5.309211000000000347e-01 3.848433999999999651e+04
5.311708000000000540e-01 3.845437000000000262e+04
5.314206000000000207e-01 3.842443000000000029e+04
5.316703000000000401e-01 3.839450000000000000e+04
5.319201000000000068e-01 3.836458000000000175e+04
5.321698000000000262e-01 3.833468000000000029e+04
5.324195999999999929e-01 3.830479000000000087e+04
5.326693000000000122e-01 3.827491000000000349e+04
5.329190999999999789e-01 3.824501999999999680e+04
5.331687999999999983e-01 3.821512999999999738e+04
5.334185999999999650e-01 3.818523000000000320e+04
5.336682999999999844e-01 3.815530000000000291e+04
5.339180999999999511e-01 3.812534999999999854e+04
5.341677999999999704e-01 3.809537000000000262e+04
5.344176000000000482e-01 3.806534999999999854e+04
5.346672999999999565e-01 3.803529000000000087e+04
5.349171000000000342e-01 3.800519000000000233e+04
5.351668000000000536e-01 3.797502999999999884e+04
5.354166000000000203e-01 3.794480999999999767e+04
5.356663000000000396e-01 3.791452999999999884e+04
5.359161000000000064e-01 3.788416999999999825e+04
5.361658000000000257e-01 3.785375000000000000e+04
5.364155999999999924e-01 3.782323999999999796e+04
5.366653000000000118e-01 3.779266000000000349e+04
5.369150999999999785e-01 3.776198000000000320e+04
5.371647999999999978e-01 3.773120999999999913e+04
5.374145999999999646e-01 3.770034999999999854e+04
5.376642999999999839e-01 3.766937999999999738e+04
5.379140999999999506e-01 3.763831999999999971e+04
5.381637999999999700e-01 3.760716000000000349e+04
5.384136000000000477e-01 3.757591000000000349e+04
5.386632999999999560e-01 3.754456999999999971e+04
5.389131000000000338e-01 3.751315000000000146e+04
5.391628000000000531e-01 3.748165000000000146e+04
5.394126000000000198e-01 3.745008999999999651e+04
5.396623000000000392e-01 3.741844999999999709e+04
5.399121000000000059e-01 3.738676000000000204e+04
5.401618000000000253e-01 3.735500000000000000e+04
5.404115999999999920e-01 3.732319000000000233e+04
5.406613000000000113e-01 3.729131999999999971e+04
5.409110999999999780e-01 3.725941000000000349e+04
5.411607999999999974e-01 3.722745999999999913e+04
5.414105999999999641e-01 3.719545999999999913e+04
5.416604000000000418e-01 3.716343000000000029e+04
5.419100999999999502e-01 3.713137000000000262e+04
5.421599000000000279e-01 3.709927999999999884e+04
5.424096000000000473e-01 3.706716999999999825e+04
5.426594000000000140e-01 3.703504000000000087e+04
5.429091000000000333e-01 3.700290000000000146e+04
5.431589000000000000e-01 3.697073999999999796e+04
5.434086000000000194e-01 3.693856999999999971e+04
5.436583999999999861e-01 3.690640000000000146e+04
5.439081000000000055e-01 3.687423000000000320e+04
5.441578999999999722e-01 3.684206999999999971e+04
5.444075999999999915e-01 3.680991000000000349e+04
5.446573999999999582e-01 3.677776000000000204e+04
5.449070999999999776e-01 3.674562000000000262e+04
5.451569000000000553e-01 3.671350000000000000e+04
5.454065999999999637e-01 3.668141000000000349e+04
5.456564000000000414e-01 3.664933999999999651e+04
5.459060999999999497e-01 3.661730000000000291e+04
5.461559000000000275e-01 3.658529000000000087e+04
5.464056000000000468e-01 3.655333000000000175e+04
5.466554000000000135e-01 3.652140000000000146e+04
5.469051000000000329e-01 3.648951999999999680e+04
5.471548999999999996e-01 3.645769000000000233e+04
5.474046000000000189e-01 3.642591000000000349e+04
5.476543999999999857e-01 3.639418000000000029e+04
5.479041000000000050e-01 3.636250000000000000e+04
5.481538999999999717e-01 3.633088999999999942e+04
5.484035999999999911e-01 3.629933000000000175e+04
5.486533999999999578e-01 3.626783999999999651e+04
5.489030999999999771e-01 3.623641000000000349e+04
5.491529000000000549e-01 3.620502999999999884e+04
5.494025999999999632e-01 3.617369000000000233e+04
5.496524000000000409e-01 3.614238999999999942e+04
5.499020999999999493e-01 3.611112000000000262e+04
5.501519000000000270e-01 3.607987999999999738e+04
5.504016000000000464e-01 3.604865000000000146e+04
5.506514000000000131e-01 3.601741999999999825e+04
5.509011000000000324e-01 3.598620999999999913e+04
5.511508999999999991e-01 3.595498000000000320e+04
5.514006000000000185e-01 3.592373999999999796e+04
5.516503999999999852e-01 3.589248000000000320e+04
5.519001000000000046e-01 3.586119999999999709e+04
5.521498999999999713e-01 3.582987999999999738e+04
5.523995999999999906e-01 3.579851000000000204e+04
5.526493999999999573e-01 3.576711000000000058e+04
5.528990999999999767e-01 3.573565000000000146e+04
5.531489000000000544e-01 3.570415000000000146e+04
5.533985999999999628e-01 3.567259999999999854e+04
5.536484000000000405e-01 3.564100000000000000e+04
5.538980999999999488e-01 3.560933999999999651e+04
5.541479000000000266e-01 3.557762000000000262e+04
5.543976000000000459e-01 3.554586000000000058e+04
5.546474000000000126e-01 3.551405999999999767e+04
5.548971000000000320e-01 3.548222000000000116e+04
5.551468999999999987e-01 3.545036000000000058e+04
5.553966000000000180e-01 3.541848999999999796e+04
5.556463999999999848e-01 3.538661000000000058e+04
5.558961000000000041e-01 3.535473999999999796e+04
5.561458999999999708e-01 3.532287999999999738e+04
5.563955999999999902e-01 3.529104000000000087e+04
5.566453999999999569e-01 3.525923000000000320e+04
5.568950999999999762e-01 3.522745999999999913e+04
5.571449000000000540e-01 3.519573000000000320e+04
5.573945999999999623e-01 3.516405999999999767e+04
5.576444000000000401e-01 3.513244999999999709e+04
5.578940999999999484e-01 3.510091000000000349e+04
5.581439000000000261e-01 3.506944999999999709e+04
5.583936000000000455e-01 3.503805999999999767e+04
5.586434000000000122e-01 3.500675000000000000e+04
5.588931000000000315e-01 3.497551000000000204e+04
5.591428999999999983e-01 3.494436000000000058e+04
5.593926000000000176e-01 3.491327999999999884e+04
5.596423999999999843e-01 3.488229000000000087e+04
5.598921000000000037e-01 3.485138999999999942e+04
5.601418999999999704e-01 3.482055999999999767e+04
5.603915999999999897e-01 3.478980000000000291e+04
5.606413999999999564e-01 3.475911000000000058e+04
5.608910999999999758e-01 3.472848000000000320e+04
5.611409000000000535e-01 3.469791000000000349e+04
5.613905999999999619e-01 3.466738999999999942e+04
5.616404000000000396e-01 3.463691999999999825e+04
5.618900999999999479e-01 3.460650000000000000e+04
5.621399000000000257e-01 3.457612999999999738e+04
5.623896000000000450e-01 3.454580999999999767e+04
5.626394000000000117e-01 3.451551999999999680e+04
5.628891000000000311e-01 3.448527999999999884e+04
5.631388999999999978e-01 3.445508000000000175e+04
5.633886000000000172e-01 3.442491999999999825e+04
5.636383999999999839e-01 3.439479000000000087e+04
5.638881000000000032e-01 3.436466000000000349e+04
5.641378999999999699e-01 3.433452999999999884e+04
5.643875999999999893e-01 3.430437999999999738e+04
5.646373999999999560e-01 3.427419000000000233e+04
5.648872000000000337e-01 3.424394999999999709e+04
5.651369000000000531e-01 3.421363999999999942e+04
5.653867000000000198e-01 3.418325000000000000e+04
5.656364000000000392e-01 3.415275000000000000e+04
5.658862000000000059e-01 3.412211000000000058e+04
5.661359000000000252e-01 3.409131999999999971e+04
5.663856999999999919e-01 3.406034999999999854e+04
5.666354000000000113e-01 3.402916999999999825e+04
5.668851999999999780e-01 3.399776000000000204e+04
5.671348999999999974e-01 3.396611000000000058e+04
5.673846999999999641e-01 3.393419999999999709e+04
5.676343999999999834e-01 3.390202999999999884e+04
5.678841999999999501e-01 3.386958999999999651e+04
5.681338999999999695e-01 3.383688999999999942e+04
5.683837000000000472e-01 3.380391000000000349e+04
5.686333999999999556e-01 3.377065000000000146e+04
5.688832000000000333e-01 3.373709999999999854e+04
5.691329000000000526e-01 3.370329000000000087e+04
5.693827000000000194e-01 3.366923000000000320e+04
5.696324000000000387e-01 3.363497000000000116e+04
5.698822000000000054e-01 3.360051999999999680e+04
5.701319000000000248e-01 3.356591000000000349e+04
5.703816999999999915e-01 3.353116999999999825e+04
5.706314000000000108e-01 3.349633999999999651e+04
5.708811999999999776e-01 3.346141999999999825e+04
5.711308999999999969e-01 3.342645999999999913e+04
5.713806999999999636e-01 3.339145999999999913e+04
5.716303999999999830e-01 3.335644999999999709e+04
5.718801999999999497e-01 3.332147000000000116e+04
5.721298999999999690e-01 3.328651000000000204e+04
5.723797000000000468e-01 3.325162000000000262e+04
5.726293999999999551e-01 3.321681999999999971e+04
5.728792000000000328e-01 3.318208999999999651e+04
5.731289000000000522e-01 3.314744999999999709e+04
5.733787000000000189e-01 3.311287999999999738e+04
5.736284000000000383e-01 3.307838999999999942e+04
5.738782000000000050e-01 3.304397000000000116e+04
5.741279000000000243e-01 3.300962000000000262e+04
5.743776999999999910e-01 3.297533999999999651e+04
5.746274000000000104e-01 3.294112000000000262e+04
5.748771999999999771e-01 3.290695999999999913e+04
5.751268999999999965e-01 3.287284999999999854e+04
5.753766999999999632e-01 3.283880000000000291e+04
5.756263999999999825e-01 3.280480000000000291e+04
5.758761999999999492e-01 3.277084999999999854e+04
5.761258999999999686e-01 3.273693999999999869e+04
5.763757000000000463e-01 3.270306999999999971e+04
5.766253999999999547e-01 3.266922000000000116e+04
5.768752000000000324e-01 3.263540999999999985e+04
5.771249000000000517e-01 3.260159999999999854e+04
5.773747000000000185e-01 3.256779999999999927e+04
5.776244000000000378e-01 3.253400000000000000e+04
5.778742000000000045e-01 3.250018000000000029e+04
5.781239000000000239e-01 3.246634999999999854e+04
5.783736999999999906e-01 3.243247000000000116e+04
5.786234000000000099e-01 3.239854999999999927e+04
5.788731999999999767e-01 3.236454999999999927e+04
5.791228999999999960e-01 3.233047000000000116e+04
5.793726999999999627e-01 3.229627999999999884e+04
5.796223999999999821e-01 3.226195999999999913e+04
5.798721999999999488e-01 3.222750000000000000e+04
5.801218999999999681e-01 3.219288000000000102e+04
5.803717000000000459e-01 3.215811000000000058e+04
5.806213999999999542e-01 3.212318000000000029e+04
5.808712000000000319e-01 3.208809999999999854e+04
5.811209000000000513e-01 3.205286999999999898e+04
5.813707000000000180e-01 3.201750000000000000e+04
5.816204000000000374e-01 3.198197999999999956e+04
5.818702000000000041e-01 3.194631999999999971e+04
5.821199000000000234e-01 3.191054000000000087e+04
5.823696999999999901e-01 3.187465000000000146e+04
5.826194000000000095e-01 3.183868000000000029e+04
5.828691999999999762e-01 3.180265000000000146e+04
5.831188999999999956e-01 3.176656999999999971e+04
5.833686999999999623e-01 3.173047000000000116e+04
5.836183999999999816e-01 3.169436999999999898e+04
5.838681999999999483e-01 3.165829000000000087e+04
5.841178999999999677e-01 3.162222999999999956e+04
5.843677000000000454e-01 3.158620000000000073e+04
5.846173999999999538e-01 3.155020000000000073e+04
5.848672000000000315e-01 3.151424000000000160e+04
5.851169000000000509e-01 3.147831999999999971e+04
5.853667000000000176e-01 3.144245000000000073e+04
5.856164000000000369e-01 3.140661999999999898e+04
5.858662000000000036e-01 3.137084000000000015e+04
5.861159000000000230e-01 3.133509999999999854e+04
5.863656999999999897e-01 3.129940000000000146e+04
5.866154000000000091e-01 3.126374000000000160e+04
5.868651999999999758e-01 3.122811000000000058e+04
5.871148999999999951e-01 3.119250000000000000e+04
5.873646999999999618e-01 3.115691999999999825e+04
5.876143999999999812e-01 3.112134999999999854e+04
5.878641999999999479e-01 3.108579000000000087e+04
5.881140000000000256e-01 3.105024000000000160e+04
5.883637000000000450e-01 3.101468999999999869e+04
5.886135000000000117e-01 3.097913000000000102e+04
5.888632000000000311e-01 3.094356000000000131e+04
5.891129999999999978e-01 3.090797000000000116e+04
5.893627000000000171e-01 3.087234999999999854e+04
5.896124999999999838e-01 3.083670000000000073e+04
5.898622000000000032e-01 3.080100999999999840e+04
5.901119999999999699e-01 3.076525000000000000e+04
5.903616999999999893e-01 3.072943000000000029e+04
5.906114999999999560e-01 3.069352000000000044e+04
5.908611999999999753e-01 3.065750999999999840e+04
5.911110000000000531e-01 3.062140000000000146e+04
5.913606999999999614e-01 3.058515999999999985e+04
5.916105000000000391e-01 3.054879999999999927e+04
5.918601999999999475e-01 3.051233000000000175e+04
5.921100000000000252e-01 3.047575000000000000e+04
5.923597000000000445e-01 3.043906000000000131e+04
5.926095000000000113e-01 3.040225999999999840e+04
5.928592000000000306e-01 3.036536999999999898e+04
5.931089999999999973e-01 3.032836999999999898e+04
5.933587000000000167e-01 3.029127999999999884e+04
5.936084999999999834e-01 3.025413000000000102e+04
5.938582000000000027e-01 3.021691999999999825e+04
5.941079999999999695e-01 3.017966999999999825e+04
5.943576999999999888e-01 3.014240999999999985e+04
5.946074999999999555e-01 3.010515000000000146e+04
5.948571999999999749e-01 3.006790000000000146e+04
5.951070000000000526e-01 3.003070000000000073e+04
5.953566999999999609e-01 2.999352999999999884e+04
5.956065000000000387e-01 2.995640000000000146e+04
5.958561999999999470e-01 2.991929999999999927e+04
5.961060000000000247e-01 2.988224000000000160e+04
5.963557000000000441e-01 2.984522000000000116e+04
5.966055000000000108e-01 2.980822999999999956e+04
5.968552000000000302e-01 2.977127000000000044e+04
5.971049999999999969e-01 2.973434000000000015e+04
5.973547000000000162e-01 2.969741999999999825e+04
5.976044999999999829e-01 2.966050000000000000e+04
5.978542000000000023e-01 2.962356000000000131e+04
5.981039999999999690e-01 2.958658000000000175e+04
5.983536999999999884e-01 2.954956000000000131e+04
5.986034999999999551e-01 2.951247000000000116e+04
5.988531999999999744e-01 2.947529999999999927e+04
5.991030000000000522e-01 2.943804999999999927e+04
5.993526999999999605e-01 2.940070999999999913e+04
5.996025000000000382e-01 2.936329999999999927e+04
5.998521999999999466e-01 2.932579999999999927e+04
6.001020000000000243e-01 2.928824000000000160e+04
6.003517000000000436e-01 2.925059000000000015e+04
6.006015000000000104e-01 2.921288000000000102e+04
6.008512000000000297e-01 2.917509999999999854e+04
6.011009999999999964e-01 2.913725999999999840e+04
6.013507000000000158e-01 2.909938000000000102e+04
6.016004999999999825e-01 2.906147000000000116e+04
6.018502000000000018e-01 2.902354000000000087e+04
6.020999999999999686e-01 2.898559999999999854e+04
6.023496999999999879e-01 2.894768000000000029e+04
6.025994999999999546e-01 2.890977000000000044e+04
6.028491999999999740e-01 2.887188999999999942e+04
6.030990000000000517e-01 2.883402000000000044e+04
6.033486999999999600e-01 2.879615999999999985e+04
6.035985000000000378e-01 2.875829000000000087e+04
6.038481999999999461e-01 2.872040999999999985e+04
6.040980000000000238e-01 2.868250999999999840e+04
6.043477000000000432e-01 2.864458000000000175e+04
6.045975000000000099e-01 2.860661999999999898e+04
6.048472000000000293e-01 2.856861999999999898e+04
6.050969999999999960e-01 2.853056999999999971e+04
6.053467000000000153e-01 2.849247000000000116e+04
6.055964999999999820e-01 2.845433000000000175e+04
6.058462000000000014e-01 2.841613000000000102e+04
6.060959999999999681e-01 2.837788000000000102e+04
6.063456999999999875e-01 2.833956999999999971e+04
6.065954999999999542e-01 2.830118999999999869e+04
6.068451999999999735e-01 2.826277000000000044e+04
6.070950000000000513e-01 2.822429999999999927e+04
6.073446999999999596e-01 2.818579999999999927e+04
6.075945000000000373e-01 2.814725999999999840e+04
6.078441999999999457e-01 2.810870000000000073e+04
6.080940000000000234e-01 2.807013000000000102e+04
6.083437000000000427e-01 2.803154000000000087e+04
6.085935000000000095e-01 2.799295000000000073e+04
6.088432000000000288e-01 2.795434999999999854e+04
6.090929999999999955e-01 2.791574000000000160e+04
6.093427000000000149e-01 2.787711000000000058e+04
6.095924999999999816e-01 2.783847000000000116e+04
6.098422000000000009e-01 2.779981000000000131e+04
6.100919999999999677e-01 2.776113000000000102e+04
6.103416999999999870e-01 2.772243000000000029e+04
6.105914999999999537e-01 2.768370999999999913e+04
6.108411999999999731e-01 2.764495000000000073e+04
6.110910000000000508e-01 2.760616999999999825e+04
6.113408000000000175e-01 2.756734999999999854e+04
6.115905000000000369e-01 2.752850000000000000e+04
6.118403000000000036e-01 2.748959999999999854e+04
6.120900000000000230e-01 2.745066999999999825e+04
6.123397999999999897e-01 2.741170000000000073e+04
6.125895000000000090e-01 2.737268000000000029e+04
6.128392999999999757e-01 2.733361999999999898e+04
6.130889999999999951e-01 2.729452999999999884e+04
6.133387999999999618e-01 2.725540000000000146e+04
6.135884999999999811e-01 2.721624000000000160e+04
6.138382999999999479e-01 2.717704999999999927e+04
6.140879999999999672e-01 2.713784000000000015e+04
6.143378000000000450e-01 2.709859000000000015e+04
6.145874999999999533e-01 2.705931999999999971e+04
6.148373000000000310e-01 2.702002000000000044e+04
6.150870000000000504e-01 2.698070999999999913e+04
6.153368000000000171e-01 2.694136999999999898e+04
6.155865000000000364e-01 2.690202000000000044e+04
6.158363000000000032e-01 2.686265000000000146e+04
6.160860000000000225e-01 2.682325999999999840e+04
6.163357999999999892e-01 2.678386000000000058e+04
6.165855000000000086e-01 2.674445000000000073e+04
6.168352999999999753e-01 2.670502999999999884e+04
6.170849999999999946e-01 2.666561000000000058e+04
6.173347999999999614e-01 2.662618000000000029e+04
6.175844999999999807e-01 2.658675000000000000e+04
6.178342999999999474e-01 2.654733000000000175e+04
6.180839999999999668e-01 2.650790999999999985e+04
6.183338000000000445e-01 2.646847999999999956e+04
6.185834999999999528e-01 2.642904000000000087e+04
6.188333000000000306e-01 2.638958000000000175e+04
6.190830000000000499e-01 2.635009999999999854e+04
6.193328000000000166e-01 2.631059000000000015e+04
6.195825000000000360e-01 2.627104000000000087e+04
6.198323000000000027e-01 2.623143999999999869e+04
6.200820000000000221e-01 2.619179000000000087e+04
6.203317999999999888e-01 2.615209999999999854e+04
6.205815000000000081e-01 2.611234999999999854e+04
6.208312999999999748e-01 2.607254999999999927e+04
6.210809999999999942e-01 2.603270000000000073e+04
6.213307999999999609e-01 2.599279999999999927e+04
6.215804999999999803e-01 2.595284999999999854e+04
6.218302999999999470e-01 2.591284000000000015e+04
6.220799999999999663e-01 2.587279000000000087e+04
6.223298000000000441e-01 2.583270999999999913e+04
6.225794999999999524e-01 2.579261999999999898e+04
6.228293000000000301e-01 2.575252999999999884e+04
6.230790000000000495e-01 2.571243999999999869e+04
6.233288000000000162e-01 2.567238999999999942e+04
6.235785000000000355e-01 2.563236999999999898e+04
6.238283000000000023e-01 2.559240000000000146e+04
6.240780000000000216e-01 2.555247999999999956e+04
6.243277999999999883e-01 2.551259999999999854e+04
6.245775000000000077e-01 2.547275000000000000e+04
6.248272999999999744e-01 2.543291999999999825e+04
6.250769999999999937e-01 2.539311000000000058e+04
6.253267999999999605e-01 2.535331000000000131e+04
6.255764999999999798e-01 2.531350000000000000e+04
6.258262999999999465e-01 2.527368999999999869e+04
6.260759999999999659e-01 2.523386000000000058e+04
6.263258000000000436e-01 2.519400999999999840e+04
6.265754999999999519e-01 2.515411999999999898e+04
6.268253000000000297e-01 2.511420000000000073e+04
6.270750000000000490e-01 2.507422999999999956e+04
6.273248000000000157e-01 2.503420999999999913e+04
6.275745000000000351e-01 2.499413000000000102e+04
6.278243000000000018e-01 2.495399000000000160e+04
6.280740000000000212e-01 2.491379000000000087e+04
6.283237999999999879e-01 2.487356000000000131e+04
6.285735000000000072e-01 2.483329999999999927e+04
6.288232999999999739e-01 2.479302000000000044e+04
6.290729999999999933e-01 2.475272999999999956e+04
6.293227999999999600e-01 2.471245000000000073e+04
6.295724999999999794e-01 2.467218999999999869e+04
6.298222999999999461e-01 2.463195000000000073e+04
6.300719999999999654e-01 2.459172000000000116e+04
6.303218000000000432e-01 2.455152000000000044e+04
6.305714999999999515e-01 2.451133000000000175e+04
6.308213000000000292e-01 2.447115999999999985e+04
6.310710000000000486e-01 2.443100999999999840e+04
6.313208000000000153e-01 2.439086999999999898e+04
6.315705000000000346e-01 2.435074000000000160e+04
6.318203000000000014e-01 2.431063000000000102e+04
6.320700000000000207e-01 2.427052000000000044e+04
6.323197999999999874e-01 2.423041999999999825e+04
6.325695000000000068e-01 2.419031999999999971e+04
6.328192999999999735e-01 2.415022000000000116e+04
6.330689999999999928e-01 2.411011000000000058e+04
6.333187999999999596e-01 2.406999000000000160e+04
6.335684999999999789e-01 2.402986000000000058e+04
6.338182999999999456e-01 2.398972000000000116e+04
6.340679999999999650e-01 2.394956999999999971e+04
6.343178000000000427e-01 2.390941999999999825e+04
6.345676000000000094e-01 2.386927000000000044e+04
6.348173000000000288e-01 2.382911999999999898e+04
6.350670999999999955e-01 2.378897000000000116e+04
6.353168000000000148e-01 2.374883000000000175e+04
6.355665999999999816e-01 2.370868999999999869e+04
6.358163000000000009e-01 2.366856999999999971e+04
6.360660999999999676e-01 2.362845999999999913e+04
6.363157999999999870e-01 2.358836000000000058e+04
6.365655999999999537e-01 2.354827000000000044e+04
6.368152999999999730e-01 2.350818999999999869e+04
6.370651000000000508e-01 2.346813000000000102e+04
6.373147999999999591e-01 2.342808000000000175e+04
6.375646000000000369e-01 2.338804999999999927e+04
6.378142999999999452e-01 2.334800999999999840e+04
6.380641000000000229e-01 2.330799000000000160e+04
6.383138000000000423e-01 2.326795000000000073e+04
6.385636000000000090e-01 2.322790999999999985e+04
6.388133000000000283e-01 2.318784999999999854e+04
6.390630999999999950e-01 2.314777000000000044e+04
6.393128000000000144e-01 2.310765999999999985e+04
6.395625999999999811e-01 2.306752999999999884e+04
6.398123000000000005e-01 2.302736999999999898e+04
6.400620999999999672e-01 2.298718999999999869e+04
6.403117999999999865e-01 2.294700000000000000e+04
6.405615999999999532e-01 2.290679999999999927e+04
6.408112999999999726e-01 2.286661000000000058e+04
6.410611000000000503e-01 2.282640999999999985e+04
6.413107999999999587e-01 2.278622000000000116e+04
6.415606000000000364e-01 2.274604000000000087e+04
6.418102999999999447e-01 2.270588999999999942e+04
6.420601000000000225e-01 2.266575000000000000e+04
6.423098000000000418e-01 2.262565000000000146e+04
6.425596000000000085e-01 2.258558000000000175e+04
6.428093000000000279e-01 2.254554999999999927e+04
6.430590999999999946e-01 2.250556999999999971e+04
6.433088000000000140e-01 2.246563000000000102e+04
6.435585999999999807e-01 2.242575000000000000e+04
6.438083000000000000e-01 2.238588999999999942e+04
6.440580999999999667e-01 2.234606999999999971e+04
6.443077999999999861e-01 2.230625999999999840e+04
6.445575999999999528e-01 2.226645999999999913e+04
6.448072999999999722e-01 2.222665000000000146e+04
6.450571000000000499e-01 2.218684000000000015e+04
6.453067999999999582e-01 2.214700000000000000e+04
6.455566000000000360e-01 2.210713000000000102e+04
6.458063000000000553e-01 2.206725000000000000e+04
6.460561000000000220e-01 2.202736000000000058e+04
6.463058000000000414e-01 2.198745999999999913e+04
6.465556000000000081e-01 2.194756000000000131e+04
6.468053000000000274e-01 2.190765999999999985e+04
6.470550999999999942e-01 2.186777999999999884e+04
6.473048000000000135e-01 2.182790999999999985e+04
6.475545999999999802e-01 2.178804999999999927e+04
6.478042999999999996e-01 2.174822000000000116e+04
6.480540999999999663e-01 2.170841999999999825e+04
6.483037999999999856e-01 2.166865000000000146e+04
6.485535999999999524e-01 2.162890999999999985e+04
6.488032999999999717e-01 2.158920000000000073e+04
6.490531000000000494e-01 2.154954000000000087e+04
6.493027999999999578e-01 2.150991999999999825e+04
6.495526000000000355e-01 2.147034000000000015e+04
6.498023000000000549e-01 2.143079000000000087e+04
6.500521000000000216e-01 2.139125000000000000e+04
6.503018000000000409e-01 2.135172000000000116e+04
6.505516000000000076e-01 2.131218999999999869e+04
6.508013000000000270e-01 2.127265000000000146e+04
6.510510999999999937e-01 2.123308000000000175e+04
6.513008000000000131e-01 2.119349000000000160e+04
6.515505999999999798e-01 2.115388000000000102e+04
6.518002999999999991e-01 2.111425999999999840e+04
6.520500999999999658e-01 2.107465000000000146e+04
6.522997999999999852e-01 2.103506999999999971e+04
6.525495999999999519e-01 2.099552000000000044e+04
6.527992999999999713e-01 2.095604000000000087e+04
6.530491000000000490e-01 2.091661999999999898e+04
6.532987999999999573e-01 2.087729999999999927e+04
6.535486000000000351e-01 2.083804000000000087e+04
6.537983000000000544e-01 2.079884000000000015e+04
6.540481000000000211e-01 2.075968000000000029e+04
6.542978000000000405e-01 2.072052999999999884e+04
6.545476000000000072e-01 2.068138000000000102e+04
6.547973000000000265e-01 2.064220999999999913e+04
6.550470999999999933e-01 2.060300000000000000e+04
6.552968000000000126e-01 2.056372999999999956e+04
6.555465999999999793e-01 2.052440999999999985e+04
6.557962999999999987e-01 2.048506000000000131e+04
6.560460999999999654e-01 2.044566999999999825e+04
6.562957999999999847e-01 2.040627000000000044e+04
6.565455999999999515e-01 2.036688000000000102e+04
6.567952999999999708e-01 2.032749000000000160e+04
6.570451000000000485e-01 2.028813999999999942e+04
6.572947999999999569e-01 2.024883000000000175e+04
6.575446000000000346e-01 2.020956000000000131e+04
6.577944000000000013e-01 2.017033000000000175e+04
6.580441000000000207e-01 2.013115000000000146e+04
6.582938999999999874e-01 2.009200999999999840e+04
6.585436000000000067e-01 2.005290999999999985e+04
6.587933999999999735e-01 2.001384999999999854e+04
6.590430999999999928e-01 1.997484000000000015e+04
